,index,movieName,databaseId,movielensId,reviewId
605,605,Indian Summer (1993),86536,5589,
606,606,The Ten Commandments (1956),86569,7386,3738818
607,607,Nanny McPhee (2005),86573,43560,
608,608,Take the Money and Run (1969),86576,1963,
609,609,The World According to Garp (1982),86619,4280,
610,610,Race to Witch Mountain (2009),86652,70305,
611,611,Pain & Gain (2013),86699,102033,
612,612,Thoracocare,86728,-1,591156
613,613,Tarzan & Jane (2002),86733,174541,
614,614,Five Children and It (2004),86772,44155,
615,615,Drumline (2002),86815,5941,
616,616,Return of the Living Dead,86819,4533,
617,617,Ed (1996),86827,619,
618,618,Bride of Chucky (1998),86831,-1,
619,619,Smurfs: The Lost Village (2017),86837,170627,
620,620,Finding Kind (2011),86838,-1,
621,621,Death Proof (2007),86841,53519,
622,622,Ninja Over the Great Wall (1987),86844,-1,
623,623,Ruz (2009),86879,-1,
624,624,Spies (1943),86889,-1,
625,625,And Then There Were None (1974),86912,-1,9204028
626,626,A River Runs Through It (1992),86923,3100,21902
627,627,W (2014),86927,-1,4760295
628,628,The Inn of the Sixth Happiness (1958),86934,6630,
629,629,The Duff (2015),86940,-1,
630,630,Rudolph and Frosty's Christmas in July,86986,149574,
631,631,Incarnate (2016),86987,168352,
632,632,Legion (2010),86995,73929,5202575
633,633,Love at Sea (1965),87017,-1,
634,634,G.I. Jane (1997),87033,1586,155773
635,635,It Came from Outer Space (1953),87048,2661,
636,636,Tom and Jerry: The Fast and the Furry,87060,137389,
637,637,Pets,87064,121707,8164062
638,638,Casino Royale,87081,5796,130881
639,639,The Walking Dead (1936),87084,8220,
640,640,Changeling (2008),87090,63062,67228
641,641,King Kong (1933),87092,2366,1971661
642,642,Hollywood Homicide (2003),87094,6484,
643,643,God's Not Dead 2 (2016),87114,162660,9336456
644,644,Pocahontas (1995),87115,48,777705
645,645,Black Mask 2: City of Masks (2002),87132,-1,2558665
646,646,Underworld: Awakening (2012),87156,91974,6405993
647,647,The Last Man on Earth (1964),87161,-1,
648,648,Beethoven's 4th (2001),87178,-1,
649,649,Whisper of the Heart,87187,-1,
650,650,The Sitter (2011),87193,91323,4650390
651,651,Sing! (2001),87208,-1,
652,652,Hotel Transylvania (2012),87223,97225,505245
653,653,Weekend (2011),87231,91199,6064021
654,654,The Toxic Avenger (1984),87249,-1,
655,655,The Gnome-Mobile (1967),87270,2047,2848152
656,656,Lilo & Stitch,87294,5444,
657,657,Z movie,87296,-1,8164062
658,658,Spartan (2004),87385,7348,
659,659,Magnolia (1999),87411,3160,
660,660,Journey 2: The Mysterious Island (2012),87413,92681,6427421
661,661,3 Days to Kill (2014),87451,109569,7896664
662,662,Delivery Man,87457,106540,
663,663,Silent Hill: Revelation (2012),87473,-1,6886065
664,664,Rocky (1981),87476,-1,731966
665,665,The Last Emperor (1987),87488,1960,284505
666,666,Dr. Strangelove (1964),87490,-1,
667,667,The Great Mouse Detective,87521,2048,
668,668,Wilson (2017),87532,168714,6309233
669,669,The Night of the Iguana (1964),87541,7944,
670,670,The Temptress (1926),87608,88595,9684096
671,671,The Train (2011),87612,-1,9612303
672,672,Brother Bear,87655,6889,
673,673,The Time Traveler's Wife (2009),87664,70599,9734367
674,674,The Man in the Iron Mask (1998),87672,1801,
675,675,Broken Flowers (2005),87674,34437,3665701
676,676,Blue Chips (1994),87689,424,
677,677,Death Racers (2008),87741,116758,4860433
678,678,Ocean's Thirteen (2007),87745,53322,75711
679,679,Lucas (1986),87787,3480,
680,680,Sunshine Cleaning (2008),87826,67267,5172412
681,681,Miracles from Heaven (2016),87864,155583,
682,682,The Devil's Rejects (2005),87867,34323,
683,683,Raw (2016),87886,-1,9588934
684,684,Mixed Nuts (1994),87891,275,2220619
685,685,The Chef (2012),87910,-1,
686,686,Carriers (2009),87927,73168,5382412
687,687,Why Did I Get Married%3F (2007),87947,-1,
688,688,One Fine Day (1996),87954,605,
689,689,I Kill Giants,87999,185033,
690,690,National Lampoon's Pledge This!,88002,-1,
691,691,Just My Luck (2006),88006,43930,
692,692,Tangled (2001),88029,138616,227921
693,693,Knights of the Round Table (1953),88051,6520,2734357
694,694,Robbery (2015),88102,160233,
695,695,Insidious: Chapter 2 (2013),88113,104908,7094994
696,696,Saving Private Ryan (1998),88141,2028,229480
697,697,The Hours (2002),88142,5992,1797169
698,698,The Warlords (2007),88150,-1,
699,699,It's Kind of a Funny Story (2010),88172,80693,
700,700,The Harvey Girls (1946),88234,5375,
701,701,Dutch (1991),88257,26726,
702,702,True Romance (1993),88267,555,789128
703,703,A Nightmare on Elm Street 5: The Dream Child (1989),88275,1972,
704,704,Dawn of the Dead (1978),88292,7387,116424
705,705,Bull Durham,88309,3361,
706,706,Scary Movie,88393,3785,9575496
707,707,Seven Samurai (1954),88410,-1,
708,708,Brewster's Millions (1985),88412,4010,
709,709,18 Again! (1988),88444,4462,
710,710,The Baby-Sitters Club (1995),88451,343,
711,711,Orphan (2009),88463,70159,61459
712,712,Tango & Cash (1989),88467,4673,
713,713,The Phantom of the Opera (1925),88469,25755,1159507
714,714,Underworld: Blood Wars (2017),88484,-1,
715,715,Starman (1984),88486,3699,9650600
716,716,Juno (2007),88487,56367,431746
717,717,Night of the Comet (1984),88501,2613,3994147
718,718,Snakes on a Plane (2006),88526,46965,
719,719,Black (2015),88597,161326,3454540
720,720,Bride Wars (2009),88624,65585,9836570
721,721,Restrepo (2010),88628,81158,
722,722,Paranormal Activity,88653,71379,
723,723,9 to 5 (1980),88655,-1,
724,724,Jeepers Creepers 2 (2003),88658,6695,
725,725,Sideways (2004),88661,8949,
726,726,The Call (2013),88676,101360,
727,727,Rookie of the Year (1993),88700,5102,
728,728,Eclipse (1994),88703,-1,
729,729,Dior and I (2014),88725,132614,
730,730,Jingle All the Way (1996),88747,1359,
731,731,The Ring (2002),88751,5679,842648
732,732,Checking Out (2005),88774,-1,3925501
733,733,Way of the Dragon (1972),88826,-1,9835248
734,734,Godzilla vs. Hedorah (1971),88833,-1,
735,735,Love Bite (2012),88849,-1,
736,736,Gamer (2009),88936,71254,
737,737,High Fidelity (2000),88957,3481,27181
738,738,The Naked Gun,88960,128025,
739,739,First Kid (1996),89005,881,
740,740,The Queen of Versailles (2012),89034,96150,6756115
741,741,Balls of Fury (2007),89085,54732,552138
742,742,Les Misérables (1948),89109,145638,111521
743,743,Goldfinger (1964),89114,2947,9825487
744,744,"Oh, God! Book II (1980)",89128,5213,
745,745,K-9 (1989),89158,4613,
746,746,The Machinists (2010),89167,-1,
747,747,Despicable Me 2 (2013),89173,103335,
748,748,Pirate's Passage (2015),89174,152137,
749,749,Paul Blart: Mall Cop 2 (2015),89176,132157,
750,750,See No Evil 2 (2014),89211,136626,
751,751,Jaws,89213,1387,8164062
752,752,Meet the Parents (2004),89235,-1,519213
753,753,Platoon (1986),89306,1090,637534
754,754,Ghost (1990),89307,587,155473
755,755,Prom,89313,89194,8164062
756,756,The Pirate Movie (1982),89352,6116,
757,757,Nine Lives (2016),89408,157224,3055233
758,758,Rebecca (1963),89429,-1,
759,759,Anne of Green Gables (1985),89486,26528,8927511
760,760,The Chronicles of Narnia,89501,-1,
761,761,The Ugly Truth (2009),89602,70183,475247
762,762,Alice in Wondertown (1991),89631,-1,
763,763,Underworld: Evolution (2006),89659,42738,
764,764,World War Z,89668,103249,
765,765,Football (1982),89669,-1,
766,766,Marry Me (1925),89696,-1,6094383
767,767,Sudden Impact (1983),89697,4957,
768,768,Pitch Perfect 2 (2015),89725,133419,8264198
769,769,The Number 23 (2007),89770,51086,
770,770,Logan's Run (1976),89780,2528,
771,771,Night Monster (1942),89786,132944,
772,772,The Puppetmaster (1993),89792,26822,
773,773,High Anxiety (1977),89811,26386,
774,774,Artifact (2012),89815,128684,7361641
775,775,The Fountain (2006),89838,48043,844523
776,776,Ride Along (2014),89839,108156,7780467
777,777,August: Osage County (2013),89884,106841,7674102
778,778,Coronado (2003),89902,33919,
779,779,"The Long, Long Trailer (1954)",89907,-1,
780,780,Status Update,89921,186331,
781,781,The Lovers (1994),89930,125337,
782,782,A Night at the Roxbury (1998),89954,2296,213652
783,783,S.W.A.T.: Firefight (2011),89960,115565,
784,784,Pippi Longstocking (1949),89965,-1,3555021
785,785,Teen Witch (1989),89967,35636,
786,786,Crooklyn (1994),89973,352,
787,787,The Blue Lagoon (1980),89987,2950,
788,788,Birdemic: Shock and Terror (2008),90010,-1,
789,789,The Texas Chainsaw Massacre: The Beginning (2006),90026,48518,
790,790,Man with a Movie Camera (1929),90034,-1,
791,791,Ghost Ship (2002),90076,5784,1672671
792,792,The Perfect Storm (2000),90114,3755,
793,793,Doctor Strange (2016),90120,122922,663207
794,794,My Dog Skip (2000),90141,-1,
795,795,Why Me%3F (2015),90165,-1,
796,796,Chicken Run (2000),90181,3751,619755
797,797,Piranha (1978),90203,3024,1123134
798,798,She-Devil (1989),90239,3392,
799,799,Jurassic World (2015),90248,117529,251506
800,800,The Waterboy (1998),90253,2335,783450
801,801,That Thing You Do!,90272,1042,
802,802,Along Came a Spider (2001),90332,4238,
803,803,Meet the Parents (2010),90361,-1,519213
804,804,Cold Prey (2006),90370,-1,
805,805,Fist of Legend (1994),90371,-1,
806,806,Shark Tale,90382,8907,
807,807,My Baby's Daddy (2004),90397,7170,3083471
808,808,ZomBees (2008),90413,-1,
809,809,Memento Mori (1999),90418,-1,3429892
810,810,Major League (1989),90472,4623,98441
811,811,Our Idiot Brother (2011),90483,88672,5892396
812,812,Aliens (1986),90486,1200,555827
813,813,The Lost Boys (1987),90552,4128,9566387
814,814,Princess (2006),90582,73390,5277266
815,815,Father of the Bride Part II (1995),90583,5,
816,816,Robin Hood: Men in Tights (1993),90591,520,
817,817,Seventh Son (2015),90603,-1,7710816
818,818,His Girl Friday (1940),90633,951,1094195
819,819,Dark Shadows (2012),90675,94478,757142
820,820,Eraserhead (1977),90691,3676,1421055
821,821,Down and Out in Beverly Hills (1986),90692,5548,
822,822,She's All That (1999),90747,2485,1097694
823,823,Kung Fu Panda 3 (2016),90750,149406,9224315
824,824,This Is the End (2013),90766,102123,155923
825,825,Jihad: A Story of the Others (2015),90768,-1,
826,826,Green Room (2015),90773,141866,453230
827,827,The Odd Life of Timothy Green (2012),90862,96430,6244429
828,828,The Hitchhiker's Guide to the Galaxy,90883,33004,
829,829,Paul (2011),90921,84772,5943919
830,830,Avatar (2009),90950,72998,647852
831,831,Home Alone,90967,586,
832,832,Classified: The Edward Snowden Story,90969,-1,
833,833,The Score (1978),90975,-1,
834,834,Varsity (1928),90979,-1,
835,835,Airport (1979),90998,-1,7239511
836,836,Another Cinderella Story (2008),91015,91266,4810566
837,837,Exam (2009),91025,78349,5496598
838,838,Wildcat (1942),91026,-1,3929376
839,839,Invaders from Mars (1986),91030,72777,
840,840,The Little Hours,91050,167564,
841,841,Shutterdulai (2016),91074,-1,
842,842,Teenage Cave Man (1958),91076,165029,
843,843,Pop Star,91087,-1,5296690
844,844,The Addams Family (1991),91089,2124,
845,845,Jill Rips (2000),91095,-1,
846,846,Mr. Wonderful (1993),91106,499,
847,847,Save the Last Dance (2001),91112,4054,729911
848,848,Truth or Dare (2013),91140,-1,
849,849,The Hunger Games: Mockingjay – Part 2 (2015),91141,-1,
850,850,Sweet November (2001),91207,4155,
851,851,Bewitched (2005),91227,33836,9746967
852,852,"Hieronymus Bosch, Touched by the Devil (2015)",91243,-1,
853,853,Gattaca (1997),91277,1653,27232
854,854,The Banger Sisters (2002),91285,5610,1914593
855,855,Casper (1995),91293,158,
856,856,Blended (2014),91313,111617,
857,857,Cats Don't Dance (1997),91327,1489,
858,858,Pulp Fiction (1994),91332,296,46160
859,859,Stalker (1979),91359,1232,7376573
860,860,Seven Brides for Seven Brothers (1954),91366,6785,
861,861,Don't Breathe (2016),91395,161634,45521
862,862,1941 (1979),91457,7104,219052
863,863,Marley & Me: The Puppy Years,91468,97390,
864,864,Beverly Hills Cop (1984),91481,4085,9654598
865,865,The Pursuit of Happiness (1988),91494,-1,
866,866,Jane Austen in Manhattan (1980),91519,65078,
867,867,Wreck-It Ralph (2012),91547,97913,353379
868,868,Poltergeist (2015),91552,130448,142950
869,869,Black Water (2007),91563,79863,4486323
870,870,An American Crime (2007),91572,-1,4714152
871,871,Surf Ninjas (1993),91583,5598,
872,872,Le Mans (1970),91589,-1,
873,873,Marshall,91604,177243,
874,874,My Favorite Year (1982),91608,921,
875,875,Free Willy,91611,455,
876,876,Chariots of Fire (1981),91640,1957,307950
877,877,Vampire's Kiss (1989),91649,4680,
878,878,Swingers (2007),91665,-1,
879,879,Carlito's Way (1993),91677,431,
880,880,Epic Movie (2007),91692,50798,
881,881,Wonder of Women (1929),91737,-1,
882,882,Tightrope (1984),91760,6809,
883,883,Thoranai (2009),91855,-1,
884,884,The Shack (2017),91882,169842,
885,885,Legoman's Great Escape (2002),91886,-1,
886,886,Peggy Sue Got Married (1986),91916,2469,
887,887,The Majestic (2001),91958,4994,
888,888,Rescue Dawn (2006),91965,53550,4326669
889,889,The Changeling (1980),91974,4833,73051
890,890,Superman (1987),92002,-1,9509213
891,891,Princess Mononoke (1997),92018,-1,82683
892,892,Four Women of Egypt,92022,-1,
893,893,The Grandfather (1954),92090,-1,
894,894,Camp Nowhere (1994),92098,6625,
895,895,Maze Runner: The Death Cure (2018),92106,183635,
896,896,Gnomes,92117,193357,8164062
897,897,The Shameless (2015),92216,-1,
898,898,The Blue Lagoon (1949),92233,123545,
899,899,Eve's Bayou (1997),92266,1660,
900,900,Death Toll (2008),92288,-1,4547807
901,901,A Place at the Table (2012),92330,103208,
902,902,Cars (2006),92374,45517,253037
903,903,Enchanted (2007),92390,56152,488231
904,904,Drunken Master II (1994),92435,-1,
905,905,Death on the Nile (1978),92437,4212,
906,906,Birdman of Alcatraz (1962),92441,7062,
907,907,Sand Castles (2014),92480,139813,
908,908,Stonehearst Asylum (2014),92501,116397,8169121
909,909,The Replacement Killers (1998),92534,1769,
910,910,ThanksKilling (2008),92601,-1,
911,911,One of Us (1989),92607,143201,
912,912,The Edge (1997),92643,1615,
913,913,Hostiles (2017),92651,177497,
914,914,Taxi Driver (1977),92667,-1,709965
915,915,Mozart and the Whale (2005),92704,41769,
916,916,Wrong Cops (2013),92720,107447,7639231
917,917,E.T. the Extra-Terrestrial (1982),92826,1097,470484
918,918,Out to Kill (2014),92836,-1,
919,919,I Am Legend (2007),92882,56174,285634
920,920,Lóve (2011),92883,-1,
921,921,Still Alice (2014),92904,117881,
922,922,Rachel Getting Married (2008),92911,62344,
923,923,The Resident (2011),92914,86410,5748299
924,924,Only God Forgives (2013),92920,102684,
925,925,The Gladiator,92937,3578,
926,926,Budget Padmanabhan (2000),92964,-1,
927,927,Rio Bravo (1959),92980,4329,
928,928,Serendipity (2001),92989,4823,
929,929,Today's Special (2009),93005,91743,5807528
930,930,Chaos (2000),93008,-1,4483125
931,931,Daddy's Home (2015),93013,149352,8583606
932,932,The Strangers in the House,93042,-1,
933,933,Don't Be Afraid of the Dark (2010),93044,89028,6339319
934,934,American Ninja (1985),93065,4565,9372145
935,935,The Hungover Games (2014),93073,121129,7620006
936,936,Kingsman: The Secret Service (2014),93083,-1,8515680
937,937,The Santa Clause 2 (2002),93091,5804,
938,938,National Lampoon's Vacation,93094,2795,
939,939,H. G. Wells' The War of the Worlds (2005),93101,-1,
940,940,In This Corner of the World,93111,171013,
941,941,The Magnificent Seven (2016),93115,162350,
942,942,The Last Temptation of Christ (1988),93151,2022,
943,943,Our House (2006),93165,-1,4634765
944,944,So I Married an Axe Murderer (1993),93178,543,
945,945,Cartel Land (2015),93204,139525,8938738
946,946,Pleasantville (1998),93215,2321,
947,947,Road House (1989),93226,4654,8614680
948,948,Irreplaceable (2016),93235,162870,8471716
949,949,Super High Me (2007),93238,59143,4720864
950,950,Dirty Dancing: Havana Nights,93252,7320,
951,951,Air Bud: World Pup (2000),93255,-1,
952,952,Killing Zoe (1994),93258,482,
953,953,Night of the Demon (1957),93282,-1,
954,954,The Rocky Horror Picture Show (1975),93310,2657,
955,955,The Darjeeling Limited (2007),93320,55269,
956,956,Noah (2014),93362,110127,
957,957,The Taking of Pelham One Two Three (1974),93383,3384,
958,958,The Blob (1988),93402,4480,1605575
959,959,When in Rome (2002),93409,121190,2524075
960,960,CQ (2001),93476,5390,2478305
961,961,Dogville (2003),93480,7371,3174841
962,962,Equilibrium (2002),93489,5903,1950437
963,963,Tromeo and Juliet (1996),93492,26915,
964,964,The Sound of Music (1965),93497,1035,769228
965,965,Crimson Peak (2015),93509,128838,9334631
966,966,Moms' Night Out (2014),93515,-1,
967,967,Harry Potter,93521,-1,8679099
968,968,Notorious (2009),93523,65810,5153368
969,969,Train Ride (2005),93542,-1,
970,970,Rebel Without a Cause (1955),93576,1103,
971,971,The Blob (1958),93683,1334,1605575
972,972,Signs (2008),93706,126008,687124
973,973,White Fang (1991),93714,5361,2864296
974,974,The Hobbit: The Desolation of Smaug (2013),93739,106489,6057672
975,975,Justice League: The Flashpoint Paradox,93769,103659,
976,976,Waterboys (2001),93771,27544,
977,977,Annie (1999),93797,175231,18245
978,978,Stronger,93825,177239,
979,979,Radio (2003),93839,6887,766019
980,980,Blood Diamond (2006),93845,49530,780238
981,981,The Kites Flying in the Sky (2008),93852,-1,
982,982,The Ruins (2008),93860,58975,4596912
983,983,Fantastic Beasts and Where to Find Them (2016),93931,135143,355358
984,984,Awakenings (1990),93966,3105,
985,985,Happy People: A Year in the Taiga (2010),93969,84156,
986,986,The Candidate (2008),94027,-1,
987,987,Psycho (1960),94056,1219,866250
988,988,Trolls (2016),94078,165141,
989,989,Antz (1998),94147,2294,770986
990,990,Into the Storm (2014),94180,114033,5258008
991,991,Prison Break: The Final Break,94189,69654,
992,992,Bridget Jones: The Edge of Reason (2004),94195,8969,
993,993,Ali G Indahouse (2002),94205,27478,
994,994,Shakespeare in Love (1998),94219,2396,604563
995,995,The Actors (2003),94243,173971,
996,996,Meet the Blacks (2016),94265,161588,
997,997,Harvey (1950),94269,3088,3444653
998,998,Dracula A.D. 1972 (1972),94286,26266,
999,999,The Constant Gardener (2005),94298,36517,3674818
1000,1000,Man on the Moon (1999),94309,3174,894019
1001,1001,New Year's Eve (2002),94317,-1,
1002,1002,Lawless (2012),94320,96432,6650027
1003,1003,The Twilight Saga,94329,-1,
1004,1004,Hanna (2011),94349,86190,
